offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
71211,0x1162B,7,GB_PKR1,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001626,,71211,0x1162B,string,string_table,GB_PKR1,395,0x1161F..0x11683,Function_395,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon']",[],"['0x115B3', '0x115C1', '0x115C5', '0x115CB', '0x115D3', '0x115D9', '0x115DD', '0x115E3', '0x115EB', '0x115F1', '0x115F5', '0x115FB']",GB_PKR1,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71235,0x11643,7,GB_PKR2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001627,,71235,0x11643,string,string_table,GB_PKR2,395,0x1161F..0x11683,Function_395,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon']",[],"['0x115C5', '0x115CB', '0x115D3', '0x115D9', '0x115DD', '0x115E3', '0x115EB', '0x115F1', '0x115F5', '0x115FB', '0x11603', '0x11609']",GB_PKR2,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71259,0x1165B,6,GB_LD1,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001628,,71259,0x1165B,string,string_table,GB_LD1,395,0x1161F..0x11683,Function_395,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C']",[],"['0x115DD', '0x115E3', '0x115EB', '0x115F1', '0x115F5', '0x115FB', '0x11603', '0x11609', '0x1160D', '0x11613', '0x1161B', '0x11636']",GB_LD1,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71282,0x11672,6,GB_LD2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001629,,71282,0x11672,string,string_table,GB_LD2,395,0x1161F..0x11683,Function_395,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x115F5', '0x115FB', '0x11603', '0x11609', '0x1160D', '0x11613', '0x1161B', '0x11636', '0x11639', '0x1164E', '0x11651', '0x11665']",GB_LD2,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71306,0x1168A,17,SC_LiarsDice_Icon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001630,,71306,0x1168A,string,string_table,SC_LiarsDice_Icon,396,0x11683..0x1169D,Function_396,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x1160D', '0x11613', '0x1161B', '0x11636', '0x11639', '0x1164E', '0x11651', '0x11665', '0x11668', '0x1167C', '0x1167F', '0x116D6']",SC_LiarsDice_Icon,string,17,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71332,0x116A4,13,SC_Poker_Icon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001631,,71332,0x116A4,string,string_table,SC_Poker_Icon,397,0x1169D..0x116B3,Function_397,[],"['GB_PKR1', 'GB_PKR2', 'GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x11636', '0x11639', '0x1164E', '0x11651', '0x11665', '0x11668', '0x1167C', '0x1167F', '0x116D6', '0x116F7']",SC_Poker_Icon,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71364,0x116C4,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001632,,71364,0x116C4,string,string_table,%2)B,398,0x116B3..0x116FB,Function_398,[],"['GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x1164E', '0x11651', '0x11665', '0x11668', '0x1167C', '0x1167F', '0x116D6', '0x116F7', '0x1172E', '0x11739', '0x11744']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71371,0x116CB,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001633,,71371,0x116CB,string,string_table,%d)C,398,0x116B3..0x116FB,Function_398,[],"['GB_LD1', 'GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x1164E', '0x11651', '0x11665', '0x11668', '0x1167C', '0x1167F', '0x116D6', '0x116F7', '0x1172E', '0x11739', '0x11744']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71397,0x116E5,5,%2)C/,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001634,,71397,0x116E5,string,string_table,%2)C/,398,0x116B3..0x116FB,Function_398,[],"['GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x11665', '0x11668', '0x1167C', '0x1167F', '0x116D6', '0x116F7', '0x1172E', '0x11739', '0x11744', '0x1174F', '0x1175A', '0x11765']",%2)C/,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71404,0x116EC,5,%d)Cz,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001635,,71404,0x116EC,string,string_table,%d)Cz,398,0x116B3..0x116FB,Function_398,[],"['GB_LD2', 'SC_LiarsDice_Icon', 'SC_Poker_Icon', '%2)B', '%d)C', '%2)C/', '%d)Cz']",[],"['0x1167C', '0x1167F', '0x116D6', '0x116F7', '0x1172E', '0x11739', '0x11744', '0x1174F', '0x1175A', '0x11765', '0x1176B']",%d)Cz,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71539,0x11773,38,4o$we should have a goal at this point,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001636,,71539,0x11773,string,string_table,4o$we should have a goal at this point,399,0x116FB..0x117F8,Function_399,[],['4o$we should have a goal at this point'],"['0x1179A', '0x117CA']","['0x116F7', '0x1172E', '0x11739', '0x11744', '0x1174F', '0x1175A', '0x11765', '0x1176B', '0x11771', '0x117A5', '0x117B1', '0x117BD']",4o$we should have a goal at this point,string,38,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71738,0x1183A,6,WP_ATR,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001637,,71738,0x1183A,string,string_table,WP_ATR,401,0x1182E..0x11861,Function_401,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon']","['0x117CA', '0x118A6']","['0x117BD', '0x117C1', '0x117CE', '0x117DA', '0x117F2', '0x11800', '0x11804', '0x1180A', '0x11812', '0x11818', '0x1181C', '0x11822']",WP_ATR,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71760,0x11850,7,WP_ATR2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001638,,71760,0x11850,string,string_table,WP_ATR2,401,0x1182E..0x11861,Function_401,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_']","['0x118A6', '0x118C1']","['0x117DA', '0x117F2', '0x11800', '0x11804', '0x1180A', '0x11812', '0x11818', '0x1181C', '0x11822', '0x1182A', '0x11843', '0x11846']",WP_ATR2,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71784,0x11868,16,challenge_01lvl2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001639,,71784,0x11868,string,string_table,challenge_01lvl2,402,0x11861..0x1187A,Function_402,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_']","['0x118A6', '0x118C1']","['0x117F2', '0x11800', '0x11804', '0x1180A', '0x11812', '0x11818', '0x1181C', '0x11822', '0x1182A', '0x11843', '0x11846', '0x1185A']",challenge_01lvl2,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71809,0x11881,12,challenge_01,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001640,,71809,0x11881,string,string_table,challenge_01,403,0x1187A..0x1188F,Function_403,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7']","['0x118A6', '0x118C1', '0x118F6']","['0x11804', '0x1180A', '0x11812', '0x11818', '0x1181C', '0x11822', '0x1182A', '0x11843', '0x11846', '0x1185A', '0x1185D', '0x11894']",challenge_01,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71828,0x11894,4,SaYo,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001641,,71828,0x11894,string,string_table,SaYo,404,0x1188F..0x118FB,Function_404,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x11818', '0x1181C', '0x11822', '0x1182A', '0x11843', '0x11846', '0x1185A', '0x1185D', '0x11894', '0x118AB', '0x118E9', '0x118F3']",SaYo,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71833,0x11899,12,DLCFM_Weapon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001642,,71833,0x11899,string,string_table,DLCFM_Weapon,404,0x1188F..0x118FB,Function_404,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x1181C', '0x11822', '0x1182A', '0x11843', '0x11846', '0x1185A', '0x1185D', '0x11894', '0x118AB', '0x118E9', '0x118F3', '0x11906']",DLCFM_Weapon,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71851,0x118AB,4,SaYo,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001643,,71851,0x118AB,string,string_table,SaYo,404,0x1188F..0x118FB,Function_404,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7', '%2)B']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x11843', '0x11846', '0x1185A', '0x1185D', '0x11894', '0x118AB', '0x118E9', '0x118F3', '0x11906', '0x1190F']",SaYo,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71856,0x118B0,12,DLCFM_Weapon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001644,,71856,0x118B0,string,string_table,DLCFM_Weapon,404,0x1188F..0x118FB,Function_404,[],"['WP_ATR', 'WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7', '%2)B']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x11843', '0x11846', '0x1185A', '0x1185D', '0x11894', '0x118AB', '0x118E9', '0x118F3', '0x11906', '0x1190F']",DLCFM_Weapon,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71879,0x118C7,13,DLCFM_Weapon_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001645,,71879,0x118C7,string,string_table,DLCFM_Weapon_,404,0x1188F..0x118FB,Function_404,[],"['WP_ATR2', 'challenge_01lvl2', 'challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7', '%2)B', '%d)C']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x1185A', '0x1185D', '0x11894', '0x118AB', '0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C']",DLCFM_Weapon_,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71913,0x118E9,4,SaY7,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001646,,71913,0x118E9,string,string_table,SaY7,404,0x1188F..0x118FB,Function_404,[],"['challenge_01', 'SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7', '%2)B', '%d)C']","['0x118A6', '0x118C1', '0x118F6', '0x11909', '0x11914']","['0x11894', '0x118AB', '0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C', '0x1195D']",SaY7,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71978,0x1192A,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001647,,71978,0x1192A,string,string_table,%2)B,406,0x11919..0x11991,Function_406,[],"['SaYo', 'DLCFM_Weapon', 'DLCFM_Weapon_', 'SaY7', '%2)B', '%d)C']","['0x118C1', '0x118F6', '0x11909', '0x11914']","['0x118AB', '0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C', '0x1195D', '0x11973', '0x1198D', '0x11999', '0x1199D', '0x119A3']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
71985,0x11931,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001648,,71985,0x11931,string,string_table,%d)C,406,0x11919..0x11991,Function_406,[],"['DLCFM_Weapon_', 'SaY7', '%2)B', '%d)C']","['0x118C1', '0x118F6', '0x11909', '0x11914']","['0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C', '0x1195D', '0x11973', '0x1198D', '0x11999', '0x1199D', '0x119A3', '0x119AB']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72011,0x1194B,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001649,,72011,0x1194B,string,string_table,%2)B,406,0x11919..0x11991,Function_406,[],"['SaY7', '%2)B', '%d)C']","['0x118F6', '0x11909', '0x11914']","['0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C', '0x1195D', '0x11973', '0x1198D', '0x11999', '0x1199D', '0x119A3', '0x119AB']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72018,0x11952,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001650,,72018,0x11952,string,string_table,%d)C,406,0x11919..0x11991,Function_406,[],"['SaY7', '%2)B', '%d)C']","['0x118F6', '0x11909', '0x11914']","['0x118E9', '0x118F3', '0x11906', '0x1190F', '0x1193C', '0x1195D', '0x11973', '0x1198D', '0x11999', '0x1199D', '0x119A3', '0x119AB']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72195,0x11A03,6,WP_TOM,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001651,,72195,0x11A03,string,string_table,WP_TOM,408,0x119F7..0x11A54,Function_408,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x1198D', '0x11999', '0x1199D', '0x119A3', '0x119AB', '0x119B1', '0x119B5', '0x119BB', '0x119C3', '0x119C9', '0x119CD', '0x119D3']",WP_TOM,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72217,0x11A19,7,WP_TOM2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001652,,72217,0x11A19,string,string_table,WP_TOM2,408,0x119F7..0x11A54,Function_408,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x11999', '0x1199D', '0x119A3', '0x119AB', '0x119B1', '0x119B5', '0x119BB', '0x119C3', '0x119C9', '0x119CD', '0x119D3', '0x119DB']",WP_TOM2,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72240,0x11A30,5,PVPTS,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001653,,72240,0x11A30,string,string_table,PVPTS,408,0x119F7..0x11A54,Function_408,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x119B1', '0x119B5', '0x119BB', '0x119C3', '0x119C9', '0x119CD', '0x119D3', '0x119DB', '0x119E1', '0x119E5', '0x119EB', '0x119F3']",PVPTS,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72261,0x11A45,5,PVPRT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001654,,72261,0x11A45,string,string_table,PVPRT,408,0x119F7..0x11A54,Function_408,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x119C9', '0x119CD', '0x119D3', '0x119DB', '0x119E1', '0x119E5', '0x119EB', '0x119F3', '0x11A0C', '0x11A0F', '0x11A23', '0x11A26']",PVPRT,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72283,0x11A5B,15,MP_Revenge_Icon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001655,,72283,0x11A5B,string,string_table,MP_Revenge_Icon,409,0x11A54..0x11A6C,Function_409,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x119DB', '0x119E1', '0x119E5', '0x119EB', '0x119F3', '0x11A0C', '0x11A0F', '0x11A23', '0x11A26', '0x11A38', '0x11A3B', '0x11A4D']",MP_Revenge_Icon,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72307,0x11A73,17,MP_TrickShot_Icon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001656,,72307,0x11A73,string,string_table,MP_TrickShot_Icon,410,0x11A6C..0x11A86,Function_410,[],"['WP_TOM', 'WP_TOM2', 'PVPTS', 'PVPRT', 'MP_Revenge_Icon', 'MP_TrickShot_Icon']",[],"['0x119F3', '0x11A0C', '0x11A0F', '0x11A23', '0x11A26', '0x11A38', '0x11A3B', '0x11A4D', '0x11A50', '0x11A8B', '0x11A8E', '0x11A91']",MP_TrickShot_Icon,string,17,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72449,0x11B01,4,"u>,c",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001657,,72449,0x11B01,string,string_table,"u>,c",413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11A8B', '0x11A8E', '0x11A91', '0x11AA6', '0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40']","u>,c",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72461,0x11B0D,5,AM_SS,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001658,,72461,0x11B0D,string,string_table,AM_SS,413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11A8E', '0x11A91', '0x11AA6', '0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40', '0x11B51']",AM_SS,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72481,0x11B21,5,AM_MH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001659,,72481,0x11B21,string,string_table,AM_MH,413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11AA6', '0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40', '0x11B51', '0x11B54', '0x11B65']",AM_MH,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72501,0x11B35,5,AM_SU,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001660,,72501,0x11B35,string,string_table,AM_SU,413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40', '0x11B51', '0x11B54', '0x11B65', '0x11B68']",AM_SU,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72521,0x11B49,5,AM_TH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001661,,72521,0x11B49,string,string_table,AM_TH,413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40', '0x11B51', '0x11B54', '0x11B65', '0x11B68']",AM_TH,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
72541,0x11B5D,5,AM_LB,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001662,,72541,0x11B5D,string,string_table,AM_LB,413,0x11AFA..0x11DB9,Function_413,[],"['u>,c', 'AM_SS', 'AM_MH', 'AM_SU', 'AM_TH', 'AM_LB', 'AM_SS2', 'AM_MH2', 'AM_SU2', 'S$fS$', 'AM_LB2', 'AM_LB3']",[],"['0x11AE1', '0x11B04', '0x11B15', '0x11B18', '0x11B29', '0x11B2C', '0x11B3D', '0x11B40', '0x11B51', '0x11B54', '0x11B65', '0x11B68']",AM_LB,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
